Checkpoint,session_id,query_id,direction,page_id,source_turn_id,is_gold,dense_rank,hybrid_rank,dense_score,raw_bm25_score,normalized_bm25_score,hybrid_final_score,shared_bm25_tokens
C0,S001,S001-Q039,ENTERED_HYBRID_TOP5,e7eefead-7365-5540-b914-0d6077a14d8c,S001-Q003,False,12,1,0.4666101336479187,29.538978576660156,0.9998446212198433,0.733227377433881,"[""从"", ""关心"", ""变化"", ""回答"", ""岗位"", ""开始"", ""当前"", ""最"", ""权益"", ""的"", ""证据"", ""请""]"
C0,S001,S001-Q039,ENTERED_HYBRID_TOP5,fb76b32a-859d-5228-b170-550c026c1646,S001-Q028,False,6,5,0.48911046981811523,11.780220031738281,0.4725551166735382,0.48083279324582673,"[""从"", ""前面"", ""可"", ""的"", ""要"", ""追问""]"
C0,S001,S001-Q039,DROPPED_FROM_DENSE_TOP5,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,True,3,7,0.49549949169158936,9.395482063293457,0.21378508176546454,0.35464228672852693,"[""从"", ""最"", ""的"", ""证据"", ""资产""]"
C0,S001,S001-Q039,DROPPED_FROM_DENSE_TOP5,812b1a36-c36b-58cb-882e-3759ed7c7c58,S001-Q026,False,5,8,0.49015358090400696,7.879769325256348,0.11303426611701892,0.30159392351051295,"[""前面"", ""变化"", ""权益"", ""的"", ""问题""]"
C0,S001,S001-Q039,DROPPED_FROM_DENSE_TOP5,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,False,4,15,0.49508804082870483,4.592235565185547,0.024035783636123617,0.2595619122324142,"[""前面"", ""和"", ""哪些"", ""的""]"
C0,S001,S001-Q039,DROPPED_FROM_DENSE_TOP5,adb63a6d-b7bd-5396-8e59-1cb9403d2c73,S001-Q033,False,2,12,0.49716588854789734,6.393499374389648,0.05714878763167624,0.27715733808978676,"[""变化"", ""和"", ""权益"", ""的"", ""请"", ""资产""]"
C0,S001,S001-Q042,ENTERED_HYBRID_TOP5,204ccd02-0a09-5bee-9d12-d6469c1688e8,S001-Q024,False,9,2,0.5205460786819458,21.91376495361328,0.9930143181364544,0.7567801984092001,"[""三年"", ""主体"", ""公开"", ""写得"", ""可以"", ""回到"", ""复算"", ""或"", ""把"", ""来源"", ""确认"", ""结论""]"
C0,S001,S001-Q042,ENTERED_HYBRID_TOP5,812b1a36-c36b-58cb-882e-3759ed7c7c58,S001-Q026,False,14,4,0.5097928643226624,10.646500587463379,0.3369871201204517,0.42338999222155704,"[""再"", ""口径"", ""存在"", ""把"", ""确认"", ""结论""]"
C0,S001,S001-Q042,ENTERED_HYBRID_TOP5,9b4b60a1-f0f9-5368-b4ce-b441752321bb,S001-Q006,False,19,3,0.49654489755630493,22.741165161132812,0.9953701148501133,0.7459575062032091,"[""主体"", ""公开"", ""再"", ""写得"", ""可以"", ""回到"", ""复算"", ""或"", ""把"", ""来源"", ""确认"", ""结论""]"
C0,S001,S001-Q042,ENTERED_HYBRID_TOP5,e7eefead-7365-5540-b914-0d6077a14d8c,S001-Q003,False,24,5,0.4799375832080841,10.206274032592773,0.28969558154478264,0.38481658237643335,"[""主体"", ""公开"", ""刚才"", ""口径"", ""或"", ""把"", ""来源"", ""确认"", ""结论""]"
C0,S001,S001-Q042,DROPPED_FROM_DENSE_TOP5,05b70e73-30bc-59f9-98c1-7b8ae315ffd0,S001-Q035,False,1,17,0.5610796213150024,2.523969888687134,0.008680006918437613,0.28487981411672003,"[""刚才"", ""是否"", ""结论""]"
C0,S001,S001-Q042,DROPPED_FROM_DENSE_TOP5,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,False,5,12,0.5372217893600464,7.981064319610596,0.11821243795081003,0.3277171136554282,"[""主体"", ""刚才"", ""单位"", ""口径"", ""把"", ""来源"", ""结论""]"
C0,S001,S001-Q042,DROPPED_FROM_DENSE_TOP5,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,False,2,8,0.5435581803321838,9.178695678710938,0.19613121388912014,0.369844697110652,"[""三年"", ""主体"", ""刚才"", ""存在"", ""或"", ""来源"", ""确认"", ""结论""]"
C0,S001,S001-Q042,DROPPED_FROM_DENSE_TOP5,fb76b32a-859d-5228-b170-550c026c1646,S001-Q028,False,3,16,0.5419072508811951,5.111301422119141,0.03093782319079698,0.286422537035996,"[""主体"", ""差异"", ""来源"", ""确认"", ""结论""]"
C0,S001,S001-Q044,ENTERED_HYBRID_TOP5,77cecfad-195f-539e-b105-acf49d23a9c6,S001-Q020,False,20,4,0.36601611971855164,10.389453887939453,0.30889869246212104,0.33745740609033636,"[""事实"", ""把"", ""的"", ""结论"", ""证据"", ""超过""]"
C0,S001,S001-Q044,ENTERED_HYBRID_TOP5,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,S001-Q007,False,12,3,0.3909878134727478,11.771515846252441,0.4714705028392844,0.4312291581560161,"[""刚才"", ""口径"", ""哪些"", ""已经"", ""支持"", ""的"", ""结论""]"
C0,S001,S001-Q044,DROPPED_FROM_DENSE_TOP5,05b70e73-30bc-59f9-98c1-7b8ae315ffd0,S001-Q035,False,4,10,0.4388802647590637,2.3189139366149902,0.007840797484279297,0.2233605311216715,"[""事实"", ""刚才"", ""的"", ""结论""]"
C0,S001,S001-Q044,DROPPED_FROM_DENSE_TOP5,ec485c25-9d3b-5229-9578-6632bd7bacad,S001-Q037,False,3,9,0.43981266021728516,2.705057382583618,0.009494795551280293,0.22465372788428273,"[""已经"", ""的"", ""结论""]"
C0,S001,S001-Q049,ENTERED_HYBRID_TOP5,2ec87be4-468b-5498-889b-13f43f4ee222,S001-Q016,False,21,3,0.41734495759010315,17.220457077026367,0.9315169768934429,0.674430967241773,"[""不是"", ""刚才"", ""和"", ""如果"", ""怎样"", ""披露"", ""数字"", ""的"", ""而"", ""说明""]"
C0,S001,S001-Q049,ENTERED_HYBRID_TOP5,3b7f143a-e38f-5d11-9219-ef3c808f775a,S001-Q031,False,38,2,0.3849884569644928,27.945039749145508,0.9996553098374987,0.6923218834009958,"[""一问"", ""上"", ""关系"", ""别"", ""只"", ""和"", ""复述"", ""它"", ""数字"", ""的"", ""要"", ""说明""]"
C0,S001,S001-Q049,ENTERED_HYBRID_TOP5,7c06f308-8022-5f54-a63c-ab30458f4115,S001-Q013,False,34,1,0.39619988203048706,30.560230255126953,0.9999067483106828,0.698053315170585,"[""一问"", ""上"", ""关系"", ""具体"", ""别"", ""只"", ""和"", ""复述"", ""它"", ""把"", ""披露"", ""数字"", ""的"", ""要"", ""说明""]"
C0,S001,S001-Q049,ENTERED_HYBRID_TOP5,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,False,30,5,0.4019317328929901,12.447945594787598,0.5557602982299034,0.47884601556144674,"[""刚才"", ""和"", ""怎样"", ""披露"", ""的"", ""而"", ""风险""]"
C0,S001,S001-Q049,DROPPED_FROM_DENSE_TOP5,05b70e73-30bc-59f9-98c1-7b8ae315ffd0,S001-Q035,False,1,10,0.5129064321517944,7.473492622375488,0.09421234409793401,0.3035593881248642,"[""刚才"", ""和"", ""如果"", ""怎样"", ""的""]"
C0,S001,S001-Q049,DROPPED_FROM_DENSE_TOP5,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,False,4,13,0.4770432114601135,7.763036251068115,0.10731341605765696,0.29217831375888526,"[""具体"", ""刚才"", ""原因"", ""把"", ""披露"", ""点"", ""的""]"
C0,S001,S001-Q049,DROPPED_FROM_DENSE_TOP5,812b1a36-c36b-58cb-882e-3759ed7c7c58,S001-Q026,False,5,22,0.47082650661468506,3.1979546546936035,0.012116188110983517,0.2414713473628343,"[""具体"", ""原因"", ""把"", ""披露"", ""的""]"
C0,S001,S001-Q049,DROPPED_FROM_DENSE_TOP5,e2db6251-93c2-54d2-b811-75ba0665e53c,S001-Q039,False,2,6,0.49619561433792114,10.76463508605957,0.35030872373353966,0.4232521690357304,"[""具体"", ""原因"", ""和"", ""如果"", ""披露"", ""的"", ""管理层"", ""要""]"
C0,S002,S002-Q013,ENTERED_HYBRID_TOP5,5d1eccd0-c642-585e-9c32-5450ef208a4b,S002-Q003,False,8,4,0.3656463921070099,6.573169708251953,0.06218638462600717,0.21391638836650853,"[""口径"", ""和"", ""把"", ""披露"", ""最"", ""的"", ""请""]"
C0,S002,S002-Q013,DROPPED_FROM_DENSE_TOP5,a6c0000c-f234-59a1-b6e5-1283680d9b77,S002-Q006,True,5,6,0.4067200720310211,3.033318281173706,0.011169447238969484,0.20894475963499531,"[""和"", ""把"", ""披露"", ""的"", ""计算"", ""请""]"
C0,S002,S002-Q014,ENTERED_HYBRID_TOP5,ceb187fe-1602-54a0-9ed7-224c7816f53e,S002-Q002,False,7,5,0.4713939428329468,5.749483585357666,0.04207731916935815,0.2567356310011525,"[""2023"", ""2025"", ""刚才"", ""和"", ""年"", ""支持"", ""比较"", ""的""]"
C0,S002,S002-Q014,DROPPED_FROM_DENSE_TOP5,37f703bf-173c-56df-b339-f52774261c6e,S002-Q004,False,5,7,0.4730972349643707,1.4519673585891724,0.005096882317699474,0.2390970586410351,"[""2023"", ""2025"", ""事实"", ""和"", ""年"", ""的""]"
C0,S002,S002-Q021,ENTERED_HYBRID_TOP5,0c762a14-8087-5bb0-a22d-c86667c2dabe,S002-Q017,False,8,4,0.6644437313079834,9.10223388671875,0.1901735242055563,0.42730862775676987,"[""区分"", ""和"", ""完整"", ""收入"", ""数字"", ""有"", ""沿着"", ""的"", ""茅台"", ""营业"", ""请"", ""贵州""]"
C0,S002,S002-Q021,ENTERED_HYBRID_TOP5,ceb187fe-1602-54a0-9ed7-224c7816f53e,S002-Q002,False,6,5,0.6734308004379272,8.407073020935059,0.14228210749482206,0.40785645396637465,"[""三年"", ""了"", ""具体"", ""变化"", ""和"", ""完整"", ""收入"", ""整体"", ""的"", ""茅台"", ""营业"", ""贵州""]"
C0,S002,S002-Q021,DROPPED_FROM_DENSE_TOP5,37f703bf-173c-56df-b339-f52774261c6e,S002-Q004,False,2,12,0.6919690370559692,5.208156108856201,0.032423157336911826,0.3621960971964405,"[""三年"", ""区分"", ""变化"", ""和"", ""收入"", ""沿着"", ""的"", ""茅台"", ""营业"", ""贵州""]"
C0,S002,S002-Q021,DROPPED_FROM_DENSE_TOP5,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,S002-Q012,False,5,7,0.6739448308944702,7.613234519958496,0.10034629709930233,0.38714556399688627,"[""三年"", ""中"", ""了"", ""具体"", ""变化"", ""和"", ""在"", ""完整"", ""收入"", ""的"", ""茅台"", ""营业"", ""贵州""]"
C0,S002,S002-Q022,ENTERED_HYBRID_TOP5,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,S002-Q015,False,8,2,0.7131360769271851,13.142314910888672,0.6390302090334102,0.6760831429802976,"[""三年"", ""中"", ""保留"", ""具体"", ""净利润"", ""和"", ""回答"", ""在"", ""归母"", ""收入"", ""方向"", ""的"", ""看"", ""茅台"", ""贵州""]"
C0,S002,S002-Q022,DROPPED_FROM_DENSE_TOP5,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,S002-Q014,False,5,7,0.7234642505645752,5.6050705909729,0.03926124199953987,0.3813627462820575,"[""中"", ""具体"", ""净利润"", ""刚才"", ""和"", ""在"", ""归母"", ""收入"", ""的"", ""茅台"", ""贵州""]"
C0,S002,S002-Q026,ENTERED_HYBRID_TOP5,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,False,10,2,0.6850486993789673,18.105165481567383,0.9548938999268999,0.8199712996529336,"[""三年"", ""中"", ""体现"", ""具体"", ""刚才"", ""在"", ""怎么"", ""数字"", ""盈利"", ""茅台"", ""贵州"", ""这组""]"
C0,S002,S002-Q026,ENTERED_HYBRID_TOP5,c8f4e926-30e6-5f69-bf75-7901bee08448,S002-Q021,False,15,3,0.672738254070282,16.496910095214844,0.904517187345311,0.7886277207077965,"[""三年"", ""中"", ""体现"", ""具体"", ""在"", ""怎么"", ""数字"", ""盈利"", ""茅台"", ""贵州"", ""这组""]"
C0,S002,S002-Q026,ENTERED_HYBRID_TOP5,e64218f2-62ce-555a-ba53-f3fd1214e0f7,S002-Q019,True,9,4,0.6865123510360718,15.263562202453613,0.836413485718984,0.7614629183775279,"[""不是"", ""具体"", ""刚才"", ""如果"", ""怎样"", ""指标"", ""而"", ""茅台"", ""贵州""]"
C0,S002,S002-Q026,DROPPED_FROM_DENSE_TOP5,0c762a14-8087-5bb0-a22d-c86667c2dabe,S002-Q017,False,5,15,0.6975826621055603,2.4150218963623047,0.008223604546429413,0.3529031333259949,"[""数字"", ""茅台"", ""贵州""]"
C0,S002,S002-Q026,DROPPED_FROM_DENSE_TOP5,8abb5364-9164-5a46-826a-a0fde69d88a8,S002-Q016,False,3,13,0.7242903709411621,3.612283229827881,0.014863694483662083,0.3695770327124121,"[""刚才"", ""缺口"", ""茅台"", ""贵州""]"
C0,S002,S002-Q026,DROPPED_FROM_DENSE_TOP5,a6c0000c-f234-59a1-b6e5-1283680d9b77,S002-Q006,False,4,6,0.7117289900779724,10.140223503112793,0.2829473870250721,0.49733818855152223,"[""三年"", ""在"", ""盈利"", ""给出"", ""茅台"", ""说明"", ""贵州""]"
C0,S002,S002-Q028,ENTERED_HYBRID_TOP5,1489a6a2-1be1-5d95-99ec-ac3f42b06c35,S002-Q013,False,9,5,0.6339460015296936,14.728192329406738,0.7964246253281618,0.7151853134289277,"[""一轮"", ""上"", ""不"", ""加入"", ""回答"", ""完整"", ""披露"", ""数据"", ""最"", ""结论"", ""茅台"", ""请"", ""财年"", ""贵州""]"
C0,S002,S002-Q028,ENTERED_HYBRID_TOP5,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,True,8,1,0.635677695274353,21.475109100341797,0.9913160296897364,0.8134968624820447,"[""一项"", ""三年"", ""中"", ""体现"", ""具体"", ""可能"", ""回答"", ""在"", ""怎么"", ""披露"", ""数字"", ""数据"", ""结论"", ""茅台"", ""贵州"", ""这组""]"
C0,S002,S002-Q028,ENTERED_HYBRID_TOP5,6b4b9646-98e5-5584-bb4f-cc3b2b4e51d0,S002-Q010,False,15,2,0.6196905970573425,21.15654754638672,0.9898318397230453,0.804761218390194,"[""不"", ""信息"", ""加入"", ""回答"", ""季度"", ""完整"", ""数据"", ""最"", ""用"", ""结论"", ""茅台"", ""请"", ""财年"", ""贵州""]"
C0,S002,S002-Q028,ENTERED_HYBRID_TOP5,6d98ca26-e346-5273-b057-bb7822359930,S002-Q024,False,22,4,0.6023720502853394,15.430336952209473,0.847505458257953,0.7249387542716461,"[""三年"", ""不"", ""中"", ""体现"", ""具体"", ""加入"", ""在"", ""完整"", ""怎么"", ""披露"", ""数字"", ""数据"", ""结论"", ""茅台"", ""请"", ""贵州"", ""这组""]"
C0,S002,S002-Q028,ENTERED_HYBRID_TOP5,79860bb6-6010-5ca0-ac81-f4327e2bff44,S002-Q023,False,14,3,0.6208676695823669,20.549800872802734,0.9862774932691087,0.8035725814257378,"[""一轮"", ""三年"", ""上"", ""中"", ""体现"", ""具体"", ""在"", ""它"", ""完整"", ""怎么"", ""数字"", ""数据"", ""结论"", ""茅台"", ""财年"", ""贵州"", ""这组""]"
C0,S002,S002-Q028,DROPPED_FROM_DENSE_TOP5,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,S002-Q014,False,1,15,0.6776176691055298,4.869943618774414,0.02751754613327084,0.3525676076194003,"[""中"", ""具体"", ""在"", ""完整"", ""披露"", ""数据"", ""结论"", ""茅台"", ""财年"", ""贵州""]"
C0,S002,S002-Q028,DROPPED_FROM_DENSE_TOP5,0c762a14-8087-5bb0-a22d-c86667c2dabe,S002-Q017,False,3,11,0.6489046216011047,7.302220821380615,0.08715407427310538,0.36802934793710507,"[""一轮"", ""上"", ""不"", ""完整"", ""数字"", ""结论"", ""茅台"", ""请"", ""财年"", ""贵州""]"
C0,S002,S002-Q028,DROPPED_FROM_DENSE_TOP5,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,S002-Q012,False,5,14,0.6441295146942139,7.297023296356201,0.08694754299853809,0.365538528846376,"[""三年"", ""中"", ""具体"", ""在"", ""完整"", ""已"", ""披露"", ""数据"", ""结论"", ""茅台"", ""财年"", ""贵州""]"
C0,S002,S002-Q028,DROPPED_FROM_DENSE_TOP5,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,S002-Q015,False,4,8,0.6475668549537659,12.421098709106445,0.552443741207459,0.6000052980806124,"[""三年"", ""中"", ""信息"", ""具体"", ""回答"", ""在"", ""完整"", ""已"", ""披露"", ""数据"", ""结论"", ""茅台"", ""请"", ""财年"", ""贵州""]"
C0,S002,S002-Q028,DROPPED_FROM_DENSE_TOP5,8abb5364-9164-5a46-826a-a0fde69d88a8,S002-Q016,False,2,13,0.6541793346405029,7.074608325958252,0.07851507038333795,0.36634720251192043,"[""不"", ""信息"", ""可能"", ""完整"", ""披露"", ""数据"", ""结论"", ""茅台"", ""财年"", ""贵州""]"
C0,S002,S002-Q033,ENTERED_HYBRID_TOP5,5d1eccd0-c642-585e-9c32-5450ef208a4b,S002-Q003,False,21,3,0.6961066126823425,21.299415588378906,0.9905262147421836,0.8433164137122631,"[""三年"", ""与"", ""净利润"", ""哪一年"", ""在"", ""归母"", ""把"", ""指标"", ""明显"", ""最"", ""茅台"", ""请"", ""贵州"", ""逐年""]"
C0,S002,S002-Q033,ENTERED_HYBRID_TOP5,9f1aca79-05a4-5e05-95d1-2323f4c68ed6,S002-Q026,False,9,4,0.7222901582717896,17.29006004333496,0.9337040070382642,0.8279970826550269,"[""三年"", ""与"", ""中"", ""体现"", ""具体"", ""净利润"", ""在"", ""如果"", ""归母"", ""怎么"", ""指标"", ""数字"", ""最"", ""现金流"", ""茅台"", ""贵州"", ""这组""]"
