session_id,sheet_name,turn_id,turn_index,needs_history,evaluated,long_range,dependency_type,max_lookback,dependency_distances,gold_turn_ids,required_context,error,build_total_ms,retrieve_context_ms,cross_session_leak_turn_ids,future_turn_leak_turn_ids,cross_session_leak_count,future_turn_leak_count,short_retrieved_turn_ids,mid_page_retrieved_turn_ids,mid_session_retrieved_turn_ids,mid_retrieved_turn_ids,long_retrieved_turn_ids,mid_long_retrieved_turn_ids,all_retrieved_turn_ids,add_submit_ms,migration_job_id,profile_job_id,evicted_turn_ids,short_recall,short_precision,short_hit,short_full_recall,short_mrr,short_gold_count,short_retrieved_count,short_matched_count,mid_page_recall,mid_page_precision,mid_page_hit,mid_page_full_recall,mid_page_mrr,mid_page_gold_count,mid_page_retrieved_count,mid_page_matched_count,mid_session_recall,mid_session_precision,mid_session_hit,mid_session_full_recall,mid_session_mrr,mid_session_gold_count,mid_session_retrieved_count,mid_session_matched_count,mid_recall,mid_precision,mid_hit,mid_full_recall,mid_mrr,mid_gold_count,mid_retrieved_count,mid_matched_count,long_recall,long_precision,long_hit,long_full_recall,long_mrr,long_gold_count,long_retrieved_count,long_matched_count,mid_long_recall,mid_long_precision,mid_long_hit,mid_long_full_recall,mid_long_mrr,mid_long_gold_count,mid_long_retrieved_count,mid_long_matched_count,all_recall,all_precision,all_hit,all_full_recall,all_mrr,all_gold_count,all_retrieved_count,all_matched_count
S007_美的集团_授信,S007_美的集团_授信,S007-Q011,10,True,False,False,相邻承接,1,1,S007-Q010,S007-Q010提供当前问题所指向的前序结论或事实依据,,171.48079599428456,170.57649600610603,,,0,0,S007-Q007|S007-Q008|S007-Q009|S007-Q010,S007-Q006|S007-Q004|S007-Q002|S007-Q003|S007-Q001,S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006,S007-Q006|S007-Q004|S007-Q002|S007-Q003|S007-Q001|S007-Q005,S007-Q006|S007-Q002|S007-Q003,S007-Q006|S007-Q004|S007-Q002|S007-Q003|S007-Q001|S007-Q005,S007-Q007|S007-Q008|S007-Q009|S007-Q010|S007-Q006|S007-Q004|S007-Q002|S007-Q003|S007-Q001|S007-Q005,15.250398995704018,456823ac-fe67-40f7-80c9-ce1e9a033e4b,,S007-Q008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S007_美的集团_授信,S007_美的集团_授信,S007-Q012,11,True,True,True,历史回溯,5,5,S007-Q007,S007-Q007提供五轮前关于【既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,100.81817299942486,100.05287299281918,,,0,0,S007-Q009|S007-Q010|S007-Q011,S007-Q007|S007-Q008|S007-Q006|S007-Q002|S007-Q003,S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q007|S007-Q008,S007-Q007|S007-Q008|S007-Q006|S007-Q002|S007-Q003|S007-Q001|S007-Q004|S007-Q005,S007-Q008|S007-Q007|S007-Q006,S007-Q007|S007-Q008|S007-Q006|S007-Q002|S007-Q003|S007-Q001|S007-Q004|S007-Q005,S007-Q009|S007-Q010|S007-Q011|S007-Q007|S007-Q008|S007-Q006|S007-Q002|S007-Q003|S007-Q001|S007-Q004|S007-Q005,10.976997000398114,ee64c6d3-90c0-43c5-a8f4-4865cf11007f,,S007-Q009,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.125,1,1,0.14285714285714285,1,8,1,1.0,0.125,1,1,1.0,1,8,1,1.0,0.3333333333333333,1,1,0.5,1,3,1,1.0,0.125,1,1,1.0,1,8,1,1.0,0.09090909090909091,1,1,0.25,1,11,1
S007_美的集团_授信,S007_美的集团_授信,S007-Q013,12,True,False,False,相邻承接,1,1,S007-Q012,S007-Q012提供当前问题所指向的前序结论或事实依据,,115.12236899579875,114.4064699910814,,,0,0,S007-Q009|S007-Q010|S007-Q011|S007-Q012,S007-Q007|S007-Q008|S007-Q006|S007-Q003|S007-Q002,S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q007|S007-Q008,S007-Q007|S007-Q008|S007-Q006|S007-Q003|S007-Q002|S007-Q001|S007-Q004|S007-Q005,S007-Q006|S007-Q003|S007-Q004,S007-Q007|S007-Q008|S007-Q006|S007-Q003|S007-Q002|S007-Q001|S007-Q004|S007-Q005,S007-Q009|S007-Q010|S007-Q011|S007-Q012|S007-Q007|S007-Q008|S007-Q006|S007-Q003|S007-Q002|S007-Q001|S007-Q004|S007-Q005,29.381291999015957,4ff1ad42-adea-40a2-81c8-902f99bb6948,,S007-Q010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S007_美的集团_授信,S007_美的集团_授信,S007-Q014,13,True,True,True,历史回溯,5,5,S007-Q009,S007-Q009提供五轮前关于【看股东权益，前面这些经营变化最终有没有转化为权益积累】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,90.71029799815733,89.94729799451306,,,0,0,S007-Q011|S007-Q012|S007-Q013,S007-Q008|S007-Q009|S007-Q007|S007-Q006|S007-Q010,S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q007|S007-Q008|S007-Q009|S007-Q010,S007-Q008|S007-Q009|S007-Q007|S007-Q006|S007-Q010|S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005,S007-Q009|S007-Q008|S007-Q006|S007-Q010|S007-Q001,S007-Q008|S007-Q009|S007-Q007|S007-Q006|S007-Q010|S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005,S007-Q011|S007-Q012|S007-Q013|S007-Q008|S007-Q009|S007-Q007|S007-Q006|S007-Q010|S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005,15.456399007234722,6c5894d8-492d-4931-896e-4f3c33c03b12,,S007-Q011,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,0.5,1,5,1,1.0,0.1,1,1,0.1111111111111111,1,10,1,1.0,0.1,1,1,0.5,1,10,1,1.0,0.2,1,1,1.0,1,5,1,1.0,0.1,1,1,0.5,1,10,1,1.0,0.07692307692307693,1,1,0.2,1,13,1
S007_美的集团_授信,S007_美的集团_授信,S007-Q015,14,True,False,False,相邻承接,1,1,S007-Q014,S007-Q014提供当前问题所指向的前序结论或事实依据,,166.6256960015744,164.59869599202648,,,0,0,S007-Q011|S007-Q012|S007-Q013|S007-Q014,S007-Q007|S007-Q001|S007-Q010|S007-Q005|S007-Q006,S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q007|S007-Q008|S007-Q009|S007-Q010,S007-Q007|S007-Q001|S007-Q010|S007-Q005|S007-Q006|S007-Q002|S007-Q003|S007-Q004|S007-Q008|S007-Q009,S007-Q008|S007-Q006|S007-Q001|S007-Q002,S007-Q007|S007-Q001|S007-Q010|S007-Q005|S007-Q006|S007-Q002|S007-Q003|S007-Q004|S007-Q008|S007-Q009,S007-Q011|S007-Q012|S007-Q013|S007-Q014|S007-Q007|S007-Q001|S007-Q010|S007-Q005|S007-Q006|S007-Q002|S007-Q003|S007-Q004|S007-Q008|S007-Q009,29.26059899618849,e813a37b-d846-4a4b-a1ad-d375e37f6c79,,S007-Q012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S007_美的集团_授信,S007_美的集团_授信,S007-Q016,15,True,True,True,历史回溯,5,5,S007-Q011,S007-Q011提供五轮前关于【盈利结论，接下来重点看经营现金流是否跟得上】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,105.48101800668519,104.73401799390558,,,0,0,S007-Q013|S007-Q014|S007-Q015,S007-Q012|S007-Q007|S007-Q008|S007-Q011|S007-Q006,S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q007|S007-Q008|S007-Q009|S007-Q010|S007-Q011|S007-Q012,S007-Q012|S007-Q007|S007-Q008|S007-Q011|S007-Q006|S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q009|S007-Q010,S007-Q012|S007-Q008|S007-Q011|S007-Q006|S007-Q010,S007-Q012|S007-Q007|S007-Q008|S007-Q011|S007-Q006|S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q009|S007-Q010,S007-Q013|S007-Q014|S007-Q015|S007-Q012|S007-Q007|S007-Q008|S007-Q011|S007-Q006|S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q009|S007-Q010,14.530702988849953,b38566b3-7cbf-4710-a227-dcb956292eb0,,S007-Q013,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,0.25,1,5,1,1.0,0.08333333333333333,1,1,0.09090909090909091,1,12,1,1.0,0.08333333333333333,1,1,0.25,1,12,1,1.0,0.2,1,1,0.3333333333333333,1,5,1,1.0,0.08333333333333333,1,1,0.25,1,12,1,1.0,0.06666666666666667,1,1,0.14285714285714285,1,15,1
S007_美的集团_授信,S007_美的集团_授信,S007-Q017,16,True,False,False,相邻承接,1,1,S007-Q016,S007-Q016提供当前问题所指向的前序结论或事实依据,,134.5025229966268,133.40902300842572,,,0,0,S007-Q013|S007-Q014|S007-Q015|S007-Q016,S007-Q012|S007-Q007|S007-Q009|S007-Q011|S007-Q010,S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q007|S007-Q008|S007-Q009|S007-Q010|S007-Q011|S007-Q012,S007-Q012|S007-Q007|S007-Q009|S007-Q011|S007-Q010|S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q008,S007-Q002|S007-Q010|S007-Q006|S007-Q008|S007-Q012,S007-Q012|S007-Q007|S007-Q009|S007-Q011|S007-Q010|S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q008,S007-Q013|S007-Q014|S007-Q015|S007-Q016|S007-Q012|S007-Q007|S007-Q009|S007-Q011|S007-Q010|S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q008,29.261305011459626,9ed03784-8c37-4a5b-9034-4e6a3e6c8f37,,S007-Q014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S007_美的集团_授信,S007_美的集团_授信,S007-Q018,17,True,True,True,历史回溯,5,5,S007-Q013,S007-Q013提供五轮前关于【把上一轮现金流与归母净利润逐年配对，两者在哪一年错位最明显】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,218.93094199185725,218.3391419966938,,,0,0,S007-Q015|S007-Q016|S007-Q017,S007-Q012|S007-Q007|S007-Q013|S007-Q008|S007-Q014,S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q007|S007-Q008|S007-Q009|S007-Q010|S007-Q011|S007-Q012|S007-Q013|S007-Q014,S007-Q012|S007-Q007|S007-Q013|S007-Q008|S007-Q014|S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q009|S007-Q010|S007-Q011,S007-Q013|S007-Q012|S007-Q014|S007-Q008,S007-Q012|S007-Q007|S007-Q013|S007-Q008|S007-Q014|S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q009|S007-Q010|S007-Q011,S007-Q015|S007-Q016|S007-Q017|S007-Q012|S007-Q007|S007-Q013|S007-Q008|S007-Q014|S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q009|S007-Q010|S007-Q011,28.160406000097282,2e5ae7da-83da-46b3-a3bf-d752ab25aae5,,S007-Q015,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,0.3333333333333333,1,5,1,1.0,0.07142857142857142,1,1,0.07692307692307693,1,14,1,1.0,0.07142857142857142,1,1,0.3333333333333333,1,14,1,1.0,0.25,1,1,1.0,1,4,1,1.0,0.07142857142857142,1,1,0.3333333333333333,1,14,1,1.0,0.058823529411764705,1,1,0.16666666666666666,1,17,1
S007_美的集团_授信,S007_美的集团_授信,S007-Q019,18,True,False,False,相邻承接,1,1,S007-Q018,S007-Q018提供当前问题所指向的前序结论或事实依据,,170.57553298946004,169.80913300358225,,,0,0,S007-Q015|S007-Q016|S007-Q017|S007-Q018,S007-Q012|S007-Q007|S007-Q013|S007-Q001|S007-Q008,S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q007|S007-Q008|S007-Q009|S007-Q010|S007-Q011|S007-Q012|S007-Q013|S007-Q014,S007-Q012|S007-Q007|S007-Q013|S007-Q001|S007-Q008|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q009|S007-Q010|S007-Q011|S007-Q014,S007-Q001|S007-Q007|S007-Q008|S007-Q013,S007-Q012|S007-Q007|S007-Q013|S007-Q001|S007-Q008|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q009|S007-Q010|S007-Q011|S007-Q014,S007-Q015|S007-Q016|S007-Q017|S007-Q018|S007-Q012|S007-Q007|S007-Q013|S007-Q001|S007-Q008|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q009|S007-Q010|S007-Q011|S007-Q014,13.119502997142263,7ac1aa02-01a2-4296-ab85-0f3264fea196,,S007-Q016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S007_美的集团_授信,S007_美的集团_授信,S007-Q020,19,True,True,True,历史回溯,5,5,S007-Q015,S007-Q015提供五轮前关于【的现金错位如果只看2025年，会不会夸大或掩盖三年趋势】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,137.0516500028316,134.58874900243245,,,0,0,S007-Q017|S007-Q018|S007-Q019,S007-Q015|S007-Q012|S007-Q013|S007-Q007|S007-Q016,S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q007|S007-Q008|S007-Q009|S007-Q010|S007-Q011|S007-Q012|S007-Q013|S007-Q014|S007-Q015|S007-Q016,S007-Q015|S007-Q012|S007-Q013|S007-Q007|S007-Q016|S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q008|S007-Q009|S007-Q010|S007-Q011|S007-Q014,S007-Q016|S007-Q012|S007-Q008|S007-Q010|S007-Q006,S007-Q015|S007-Q012|S007-Q013|S007-Q007|S007-Q016|S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q008|S007-Q009|S007-Q010|S007-Q011|S007-Q014,S007-Q017|S007-Q018|S007-Q019|S007-Q015|S007-Q012|S007-Q013|S007-Q007|S007-Q016|S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q008|S007-Q009|S007-Q010|S007-Q011|S007-Q014,19.328007008880377,743170ae-2902-4d86-af53-fc06a301baec,,S007-Q017,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.0625,1,1,0.06666666666666667,1,16,1,1.0,0.0625,1,1,1.0,1,16,1,0.0,0.0,0,0,0.0,1,5,0,1.0,0.0625,1,1,1.0,1,16,1,1.0,0.05263157894736842,1,1,0.25,1,19,1
S007_美的集团_授信,S007_美的集团_授信,S007-Q021,20,True,False,False,相邻承接,1,1,S007-Q020,S007-Q020提供当前问题所指向的前序结论或事实依据,,180.62996499065775,180.12186499254312,,,0,0,S007-Q017|S007-Q018|S007-Q019|S007-Q020,S007-Q016|S007-Q003|S007-Q012|S007-Q008|S007-Q007,S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q007|S007-Q008|S007-Q009|S007-Q010|S007-Q011|S007-Q012|S007-Q013|S007-Q014|S007-Q015|S007-Q016,S007-Q016|S007-Q003|S007-Q012|S007-Q008|S007-Q007|S007-Q001|S007-Q002|S007-Q004|S007-Q005|S007-Q006|S007-Q009|S007-Q010|S007-Q011|S007-Q013|S007-Q014|S007-Q015,S007-Q001|S007-Q003|S007-Q006|S007-Q008|S007-Q002,S007-Q016|S007-Q003|S007-Q012|S007-Q008|S007-Q007|S007-Q001|S007-Q002|S007-Q004|S007-Q005|S007-Q006|S007-Q009|S007-Q010|S007-Q011|S007-Q013|S007-Q014|S007-Q015,S007-Q017|S007-Q018|S007-Q019|S007-Q020|S007-Q016|S007-Q003|S007-Q012|S007-Q008|S007-Q007|S007-Q001|S007-Q002|S007-Q004|S007-Q005|S007-Q006|S007-Q009|S007-Q010|S007-Q011|S007-Q013|S007-Q014|S007-Q015,12.226805003592744,b715e4c0-0392-4162-987f-fa52ff6d377a,,S007-Q018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S007_美的集团_授信,S007_美的集团_授信,S007-Q022,21,True,True,True,历史回溯,5,5,S007-Q017,S007-Q017提供五轮前关于【从偿债来源、现金回收与资产安全边际的角度，刚才这组现金证据最直接影响哪项判断】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,140.57240799593274,139.70420800615102,,,0,0,S007-Q019|S007-Q020|S007-Q021,S007-Q012|S007-Q017|S007-Q018|S007-Q008|S007-Q016,S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q007|S007-Q008|S007-Q009|S007-Q010|S007-Q011|S007-Q012|S007-Q013|S007-Q014|S007-Q015|S007-Q016|S007-Q017|S007-Q018,S007-Q012|S007-Q017|S007-Q018|S007-Q008|S007-Q016|S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q007|S007-Q009|S007-Q010|S007-Q011|S007-Q013|S007-Q014|S007-Q015,S007-Q017|S007-Q016|S007-Q018|S007-Q014|S007-Q008,S007-Q012|S007-Q017|S007-Q018|S007-Q008|S007-Q016|S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q007|S007-Q009|S007-Q010|S007-Q011|S007-Q013|S007-Q014|S007-Q015,S007-Q019|S007-Q020|S007-Q021|S007-Q012|S007-Q017|S007-Q018|S007-Q008|S007-Q016|S007-Q001|S007-Q002|S007-Q003|S007-Q004|S007-Q005|S007-Q006|S007-Q007|S007-Q009|S007-Q010|S007-Q011|S007-Q013|S007-Q014|S007-Q015,17.96450100664515,77459e6f-042e-4da2-9b64-f9d30298510a,,S007-Q019,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,0.5,1,5,1,1.0,0.05555555555555555,1,1,0.058823529411764705,1,18,1,1.0,0.05555555555555555,1,1,0.5,1,18,1,1.0,0.2,1,1,1.0,1,5,1,1.0,0.05555555555555555,1,1,0.5,1,18,1,1.0,0.047619047619047616,1,1,0.2,1,21,1
